0,1,2,3,4,5,6,7,8,9,10,11,Label
-62.456478522735374,-4.849710606968733,-42.48130532311344,-0.18261802162573654,25.133250153977794,10.834706325695597,5.986993953729119,-26.581012235164867,-2.043260185147686,17.352066846986812,-5.290969702872566,-16.723176136513874,0
-70.52795523488483,-3.245175782215924,-48.00407166224911,-0.10109139082907738,27.579199479872823,18.3029490776881,-1.879464292182559,-22.992643748149693,3.803403958478378,19.602259122561378,-3.6478102726080777,-16.964046654623715,0
-24.163419926356994,-3.8394552090551755,-26.91405648938769,-6.481465594341043,48.69432617929574,-6.248570915254125,4.746391989855901,-9.67760490810925,-3.50012165987797,4.413833214733384,8.57126666683872,-14.718010941090462,0
-37.67499498682089,-0.7495204961814507,-34.09143124245765,-4.777584941127982,43.07183045657261,6.411009777626752,-16.314862761505562,-1.6623356085566885,0.010535962101051247,7.685149068772198,-5.580361386560191,-20.691318927944796,0
24.375950969992903,24.756381608384757,2.2430970759773357,-33.89966112103992,90.21330986469148,-21.318525566436502,24.145901564086124,-18.272199609111194,-1.6283208554890838,-13.590690671024456,-24.773900220083615,23.742587207645308,0
-1.6752383830266204,-12.096443607344929,-23.481138746022893,-36.20156067553314,29.265528931030868,-3.608048850630678,-2.2688886818003766,-9.13090666389931,11.397674191999217,19.219383496348307,-3.675789316714578,-5.629620218688029,0
13.182906768928063,9.735768563098638,-20.32247796779291,-14.38982091702938,56.189301237980814,-28.253009769565644,21.983500483698748,-15.648926593206335,-15.132431588529762,-4.403592892334063,-2.262480903525253,-0.12737584343173053,0
-54.23174081614668,-0.6749909616783694,-45.43992525594211,-9.19759614455795,29.34496677150244,8.83016438347754,6.1927819149374,-14.08021266499043,9.338160385503112,12.644168438838006,-7.879042611208856,-17.478984801623543,0
-34.49782675800264,4.005243972244904,-40.168542197344564,-17.877014201672864,48.63480029727458,-8.604616421305565,-9.633847470263506,-13.39307908425992,-6.5310029364994895,17.01781715127957,7.6318547805559085,-9.712318957218672,0
-44.909944237195425,-2.026530747757869,-47.07434523029087,-3.5725561134060393,36.43729980727721,2.095593457215762,-9.395837205063236,-11.756131357153668,-1.5668357658039556,15.436270880430275,3.06268566789145,-7.238969856802363,0
-45.96836645298203,-1.5862875393628544,-37.78447378597686,-11.680690490282458,49.23377072863036,-1.4375889373578508,9.289291902682056,-26.270399861637497,-6.736717768349284,10.389150512958022,-5.963626634471941,-7.149354108088757,0
-24.723361934449922,-12.010816347745855,-50.924324075145584,-10.956995549202185,8.132734079927278,2.5330019746802854,-18.57049986742758,-3.3282486648516962,8.266870352545311,15.576828767064095,11.506316364108997,-13.679895796314968,0
-28.08084069038134,-0.9508679631772814,-38.628876487179355,7.086444950724576,31.054273559111007,1.1971828283491694,-4.796958927393681,0.7900021148092844,-2.585869919871665,-11.887353309551564,-7.464265390153725,-6.3834183469809975,0
-32.178671961668485,-0.05442080183598956,-43.84988915096741,10.662315711871525,31.66111823969902,-10.155963869402774,-10.188187714846435,-2.376557316919369,-3.8912953659513634,-1.0105152316810226,0.8565300761758479,9.1192412751067,0
